DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,European Free Trade Association,2021,369867,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,European Free Trade Association,2022,372926,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,European Free Trade Association,2023,378506,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,European Free Trade Association,2024,388090,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Greece,2015,263919,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Greece,2016,262253,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Greece,2017,262203,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Greece,2018,262457,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Greece,2019,262687,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Greece,2020,262338,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Greece,2021,261827,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Greece,2022,256688,b,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Greece,2023,257521,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Greece,2024,261550,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Spain,2015,1043560,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Spain,2016,1057457,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Spain,2017,1074141,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Spain,2018,1091722,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Spain,2019,1124232,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Spain,2020,1153303,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Spain,2021,1172020,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Spain,2022,1199157,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Spain,2023,1241369,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Spain,2024,1278957,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,European Union - 27 countries (2007-2013),2015,13048224,b,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,European Union - 27 countries (2007-2013),2016,13065071,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,European Union - 27 countries (2007-2013),2017,13000717,b,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,European Union - 27 countries (2007-2013),2018,12933692,p,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,European Union - 27 countries (2007-2013),2019,12904504,bep,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,European Union - 27 countries (from 2020),2015,11299945,b,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,European Union - 27 countries (from 2020),2016,11330463,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,European Union - 27 countries (from 2020),2017,11289422,b,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,European Union - 27 countries (from 2020),2018,11247728,p,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,European Union - 27 countries (from 2020),2019,11222846,bep,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,European Union - 27 countries (from 2020),2020,11228810,ep,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,European Union - 27 countries (from 2020),2021,11206893,bep,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,European Union - 27 countries (from 2020),2022,11192035,ep,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,European Union - 27 countries (from 2020),2023,11383440,bep,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,European Union - 27 countries (from 2020),2024,11578834,ep,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,European Union - 28 countries (2013-2020),2015,13166255,b,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,European Union - 28 countries (2013-2020),2016,13179949,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,European Union - 28 countries (2013-2020),2017,13110405,b,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,European Union - 28 countries (2013-2020),2018,13037847,p,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,European Union - 28 countries (2013-2020),2019,13003999,bep,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Finland,2015,150090,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Finland,2016,147120,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Finland,2017,145470,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Finland,2018,143840,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Finland,2019,144041,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Finland,2020,144441,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Finland,2021,145710,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Finland,2022,147886,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Finland,2023,150416,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Finland,2024,153424,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,France,2015,1962182,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,France,2016,1988916,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,France,2017,1997008,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,France,2018,2014596,p,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,France,2019,2032847,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,France,2020,2031773,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,France,2021,2019658,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,France,2022,2027196,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,France,2023,2039601,p,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,France,2024,2058940,p,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Georgia,2015,108400,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Georgia,2016,103800,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Georgia,2017,101000,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Georgia,2018,98161,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Georgia,2019,96622,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Georgia,2020,96395,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Georgia,2021,96278,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Georgia,2022,96414,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Georgia,2023,99531,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Georgia,2024,95113,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Croatia,2015,115401,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Croatia,2016,111742,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Croatia,2017,106127,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Croatia,2018,100521,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Croatia,2019,95920,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Croatia,2020,92873,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Croatia,2021,91769,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Croatia,2022,91419,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Croatia,2023,91955,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Croatia,2024,93491,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Hungary,2015,250212,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Hungary,2016,241622,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Hungary,2017,235841,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Hungary,2018,234644,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Hungary,2019,233706,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Hungary,2020,234404,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Hungary,2021,234349,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Hungary,2022,237126,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Hungary,2023,237883,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Hungary,2024,239512,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Ireland,2015,143416,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Ireland,2016,146199,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Ireland,2017,150561,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Ireland,2018,154567,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Ireland,2019,157388,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Ireland,2020,160728,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Ireland,2021,161012,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Ireland,2022,163773,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Ireland,2023,166905,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Ireland,2024,171817,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Iceland,2015,10814,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Iceland,2016,10860,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Iceland,2017,10809,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Iceland,2018,10836,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Iceland,2019,10909,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Iceland,2020,10954,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Iceland,2021,10931,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Iceland,2022,11189,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Iceland,2023,11536,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Iceland,2024,11781,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Italy,2015,1375817,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Italy,2016,1381697,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Italy,2017,1381774,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Italy,2018,1381032,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Italy,2019,1382435,b,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Italy,2020,1385591,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Italy,2021,1380198,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Italy,2022,1384080,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Italy,2023,1395983,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Italy,2024,1406085,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Liechtenstein,2015,1105,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Liechtenstein,2016,1087,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Liechtenstein,2017,1048,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Liechtenstein,2018,1028,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Liechtenstein,2019,977,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Liechtenstein,2020,959,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Liechtenstein,2021,962,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Liechtenstein,2022,979,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Liechtenstein,2023,962,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Liechtenstein,2024,949,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Lithuania,2015,83383,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Lithuania,2016,79503,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Lithuania,2017,75281,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Lithuania,2018,71089,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Lithuania,2019,67871,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Lithuania,2020,64867,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Lithuania,2021,63291,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Lithuania,2022,63230,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Lithuania,2023,65619,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Lithuania,2024,67770,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Luxembourg,2015,15918,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Luxembourg,2016,16090,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Luxembourg,2017,16244,b,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Luxembourg,2018,16114,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Luxembourg,2019,16109,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Luxembourg,2020,16096,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Luxembourg,2021,15892,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Luxembourg,2022,16007,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Luxembourg,2023,16473,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Luxembourg,2024,16889,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Latvia,2015,42522,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Latvia,2016,41994,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Latvia,2017,41948,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Latvia,2018,42491,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Latvia,2019,43386,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Latvia,2020,43651,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Latvia,2021,44082,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Latvia,2022,45183,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Latvia,2023,47557,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Latvia,2024,49396,,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Moldova,2015,96028,be,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Moldova,2016,87162,e,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Moldova,2017,80853,e,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Moldova,2018,74347,e,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Moldova,2019,70226,e,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Moldova,2020,67678,e,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Moldova,2021,66696,e,
ESTAT:DEMO_PJANGROUP$DEFAULTVIEW(1.0),24/04/25 23:00:00,Annual,Number,Females,From 15 to 19 years,Moldova,2022,65566,e,
